transaction_id,customer_id,customer_name,email,purchase_date,product_id,category,price,quantity,total_amount,payment_method,delivery_status,customer_address,isnull
1328,345,Christina Shaffer,isaiah80@jones.org,17/06/2023,1031,unknown,1373.84,4,5495.36,Credit Card,Processing,"USCGC Torres
FPO AE 49321",True
1329,450,Aaron Cabrera,gary53@gmail.com,03/10/2023,1030,Electronics,2140.39,0,0.0,PayPal,unknown,"1751 Jennifer Ville Suite 163
Biancafort, AZ 57264",False
1330,146,Daniel Deleon,xgardner@hotmail.com,16/03/2024,1018,Home & Kitchen,1923.88,5,9619.400000000001,PayPal,unknown,"055 Baker Isle
Wilcoxhaven, FL 30934",True
1331,147,Gary Johnson,brennanjoshua@nelson-watkins.com,2024-02-30,1017,unknown,747.42,5,3737.1,Credit Card,Shipped,"58683 Jennifer Cape
Jillport, WY 25540",True
1332,351,Erin Bowers,derekwallace@douglas.com,20/08/2024,1038,Toys,2464.33,3,7392.99,credit,Cancelled,"9087 Michelle Run Suite 546
East Warrenborough, CA 48352",False
1334,307,Christopher Garza,holly20@jones.net,01/04/2024,1087,Clothing,4134.58,3,12403.74,Credit Card,Cancelled,"PSC 2367, Box 3223
APO AP 53468",False
1335,488,Jeffrey Walker,gonzalezcheryl@hotmail.com,15/07/2024,1089,Clothing,1465.61,5,7328.049999999999,CC,Pending,"PSC 9663, Box 1226
APO AP 72306",False
1336,416,Sean Evans,tuckersamantha@woods-mcdowell.com,13/03/2024,1079,Electronics,3860.06,1,3860.06,creditcard,Returned,"0206 Sherry Meadows Suite 652
Mcfarlandmouth, AZ 69831",True
1337,423,Paul Wolf,brookeluna@gmail.com,22/10/2023,1056,unknown,3743.29,1,3743.29,PayPal,Processing,"6342 Patrick Crossing
Daniellehaven, AR 42470",False
1338,127,unknown,ile@rojas.com,15/02/2024,1022,unknown,2297.55,5,11487.75,unknown,Processing,unknown,True
1339,38,Michael Reyes,debra80@yahoo.com,26/11/2024,1067,unknown,4709.37,0,0.0,PayPal,Returned,"7127 Elizabeth Lane
Ariastown, HI 90882",False
1340,337,Benjamin Brown,morrisaaron@gmail.com,16/03/2024,1056,unknown,530.8,2,1061.6,Bank Transfer,unknown,"6792 Hansen Dam Suite 840
West Amyfort, MA 74518",False
1341,359,Michelle Mendez,richard17@gmail.com,10/06/2024,1019,Electronics,2505.4,8,20043.2,creditcard,unknown,"6361 Rodriguez Circles
Reevesmouth, NV 98422",False
1342,128,Erika Hutchinson,aaronpatterson@hotmail.com,08/10/2023,1057,Books,2655.82,5,13279.1,CC,Pending,"7737 Sutton Station Suite 391
Lambview, HI 52533",True
1343,266,Aaron Cruz,matthewweaver@graves.info,26/08/2023,1044,Home & Kitchen,3379.84,3,10139.52,CC,Shipped,"07058 Brian Vista
New Andrewberg, TN 87525",False
1344,475,Joseph Johnson,sydney23@gmail.com,29/12/2024,1098,Home & Kitchen,1169.06,3,3507.18,Bank Transfer,Shipped,"8490 Joseph Light
Lisaville, DE 28096",True
1345,440,Alexandra Bailey,msingh@gmail.com,08/01/2024,1035,unknown,4108.57,5,20542.85,Bank Transfer,Shipped,"52433 Scott Street Apt. 374
North Juliechester, IA 36242",True
1347,433,Karen Mathews,sdaniels@henson-ramos.net,02/03/2024,1052,Clothing,1751.18,7,12258.26,Debit Card,Shipped,"PSC 8012, Box 9122
APO AA 27094",False
1348,150,Kerri Myers,rasmussentara,18/04/2024,1085,Electronics,1965.98,8,15727.84,Bank Transfer,Returned,"9608 Cameron Rapids Apt. 965
West Nicholas, MI 86350",False
1349,414,Tanner Young,wmartin@roberts-hernandez.com,05/07/2024,1093,Toys,4162.03,5,20810.149999999998,CC,Processing,"99775 Jenkins Ville
Jefferyton, TX 50263",False
1350,477,Jeffrey Davis,patrick16@yahoo.com,06/03/2024,1070,Toys,3667.1,0,0.0,unknown,Processing,"2926 Jeffrey Hills
Jenniferberg, AR 40724",False
1351,297,Terry Cervantes,nerickson@yahoo.com,03/04/2024,1037,unknown,4757.22,5,23786.100000000002,CC,Cancelled,"05767 Travis Mountains Suite 856
New Madisontown, CO 97962",False
1352,98,Diana Reynolds,crystalbarnett@henry.com,29/01/2025,1065,Electronics,3535.06,0,0.0,CC,Pending,"594 Cisneros Dam
Simmonsport, VT 68368",False
1353,262,Bryan Hardin,klester@murphy-schmidt.biz,18/09/2023,1051,Home & Kitchen,2063.42,5,10317.1,credit,Returned,"4571 Adams Ferry Suite 459
Jennifershire, HI 33106",True
1354,251,Jamie Schneider,fred24@hotmail.com,01/02/2025,1001,Clothing,4663.02,8,37304.16,Debit Card,Processing,"72440 Garcia Tunnel Suite 109
Port Oscar, DE 21130",False
1355,143,Lindsey Ayala,debraramirez@gmail.com,29/06/2023,1091,Home & Kitchen,3154.09,8,25232.72,Debit Card,Returned,"1522 Theresa Circles
Boyerbury, AL 04163",False
1356,345,unknown,patriciahamilton@fisher.com,06/07/2023,1021,Toys,1858.67,3,5576.01,Bank Transfer,Processing,"371 Stacie Lights Suite 727
Johnsonport, SD 53451",True
1357,111,Richard Leonard,lindseyjoe@smith.com,23/07/2024,1053,Clothing,3381.58,1,3381.58,creditcard,Delivered,"Unit 6432 Box 9486
DPO AA 52293",False
1358,499,William Velazquez,kennethcoleman@hotmail.com,28/10/2023,1016,Books,2448.7,4,9794.8,PayPal,Pending,"53639 Mitchell Trail Apt. 956
New Anthony, AK 07936",False
1359,59,Larry Mccoy,newmanthomas@tapia.com,12/12/2023,1061,Toys,1114.3,3,3342.8999999999996,CC,Pending,"Unit 3849 Box 0795
DPO AA 31373",True
1360,368,unknown,smithbeth@johns.org,20/01/2024,1054,Home & Kitchen,3043.71,3,9131.130000000001,Credit Card,Delivered,"41604 Ann Trail
Russellborough, CA 27592",True
1361,1,Brian Barry,yhanson@gmail.com,14/06/2023,1040,Home & Kitchen,4720.26,3,14160.78,PayPal,Cancelled,"4492 Williams Landing Apt. 193
Nelsonmouth, IN 03502",True
1363,303,Timothy Garcia,allisonnelson@hotmail.com,16/01/2024,1080,Home & Kitchen,4987.93,1,4987.93,Debit Card,Processing,"4432 Matthew Village
Mathewschester, AK 28264",False
1364,253,unknown,onealfelicia@jennings.net,01/12/2024,1092,Electronics,4053.13,2,8106.26,Debit Card,Processing,"38923 Steven Loop Apt. 262
New Sara, SD 36877",True
1365,139,Dr. Rachel Johnston,cuevasdeborah@hotmail.com,07/06/2024,1065,Toys,1160.41,2,2320.82,credit,Shipped,"4361 Sara Valley Apt. 406
West Emily, NH 50067",True
1366,452,Billy Santos,elizabeth46@gmail.com,2024-02-30,1074,Clothing,1526.35,3,4579.049999999999,credit,Shipped,"62763 Gray Stravenue
Lake Adam, DE 91251",True
1367,36,Karen Spencer,pmayo@gmail.com,03/08/2024,1064,Home & Kitchen,3933.7,4,15734.8,Debit Card,Shipped,"46563 Mcdowell Port
West John, PA 54878",False
1368,159,Michael Joyce,robert54,01/04/2024,1043,unknown,4572.64,5,22863.2,unknown,Shipped,"8107 Solis Ford Suite 942
Hunterberg, DC 84155",False
1369,8,Amanda Simon,hedwards@pope.com,14/06/2023,1017,unknown,4238.96,3,12716.880000000001,unknown,Shipped,"84841 Todd Course Suite 377
New Victoria, UT 45089",False
1370,232,Stephanie Lee,tanya55@yahoo.com,16/05/2023,1059,Home & Kitchen,4405.0,4,17620.0,Credit Card,Delivered,"30268 Christina Wells Suite 450
Lake Jeffrey, MS 25054",True
1371,98,Rachel Payne,stephanietaylor@yahoo.com,2024-02-30,1023,Electronics,3014.54,2,6029.08,Debit Card,Pending,"Unit 1152 Box 2354
DPO AA 36122",True
1372,146,Colleen Cabrera,martinezangel,01/10/2024,1007,unknown,4441.6,2,8883.2,Bank Transfer,Cancelled,"7231 Sheila Locks
Lake Danielport, WV 42501",False
1373,303,Toni Sweeney,eric98@hotmail.com,31/05/2024,1044,Clothing,2367.03,0,0.0,credit,Returned,"399 Sullivan Springs Suite 392
North Dawnview, TX 51637",False
1375,130,Justin Williams,josephbaxter@williams.org,07/08/2023,1071,Books,257.73,1,257.73,unknown,Delivered,"581 Valerie Falls
Crystalshire, AZ 84866",False
1376,403,Eric Martin,joseph58@jones.biz,20/11/2023,1079,Electronics,4808.35,7,33658.450000000004,Debit Card,Processing,"7081 Ford Summit
Jenniferborough, MN 50602",False
1377,151,Lynn Dunn,ingrammichael@hotmail.com,29/12/2024,1034,unknown,3383.56,1,3383.56,unknown,Cancelled,unknown,False
1378,53,Kayla Smith,lambjacob@hotmail.com,12/06/2023,1046,Toys,3648.94,4,14595.76,Debit Card,Cancelled,"6278 Solis Crossroad Suite 266
Ambermouth, UT 79007",True
1379,119,Sandra Miller,charles95@myers.com,10/01/2024,1068,Books,3406.85,2,6813.7,CC,Cancelled,"1738 Steven Orchard
Marybury, IL 61612",True
1380,160,unknown,higginsgarrett@yahoo.com,2024-02-30,1078,Home & Kitchen,732.11,4,2928.44,Bank Transfer,Delivered,"84687 Griffith Camp Apt. 537
Lake Alexanderview, OR 27941",False
1381,407,Paige Morales,parkerdeanna@romero-green.net,25/08/2023,1078,Home & Kitchen,567.8,4,2271.2,creditcard,Returned,"654 John Plaza
Daniellebury, DE 68943",False
1382,115,William Watkins,holmesrichard@hotmail.com,03/12/2023,1016,Clothing,209.55,0,0.0,Credit Card,Shipped,"95732 Mercado Alley Apt. 219
Sparksmouth, OR 20235",False
1383,74,unknown,hilllarry,2024-02-30,1071,Books,4432.41,3,13297.23,CC,Cancelled,"91113 Lisa Points
New Jeremy, MD 96668",True
1384,112,Michael Boyd,juliastewart@gutierrez-lee.com,11/01/2025,1096,Home & Kitchen,4414.49,3,13243.47,Bank Transfer,Delivered,"27823 Smith Spurs Suite 131
New Jasonbury, ME 06461",False
1385,455,Heather Barnes,ashley75,2024-02-30,1019,Home & Kitchen,527.12,7,3689.84,unknown,Processing,"890 Julie Mountains Apt. 651
Spencerbury, MS 42416",False
1386,419,William Bennett,ydavis@yahoo.com,29/04/2024,1002,unknown,2787.25,2,5574.5,credit,Pending,"4603 Angela Loaf Apt. 732
Michaelside, MI 93071",True
1387,421,Kristin Gonzalez,amiller@bradshaw.com,21/12/2024,1010,Clothing,4871.88,4,19487.52,credit,Processing,"5436 Trevor Trafficway Apt. 671
Port Jared, VT 40625",False
1389,339,Patrick Rodriguez,jesusdoyle@gmail.com,17/12/2024,1081,Home & Kitchen,1068.41,4,4273.64,Bank Transfer,Delivered,"54699 Melanie Point
Brianfort, VA 63438",True
1390,253,Joseph Flores,kurt04@hotmail.com,05/06/2024,1012,Electronics,3202.77,0,0.0,Debit Card,Delivered,"40412 Barnett Neck
Danielstad, AR 69611",False
1391,226,Steven Miles,garnerxavier@wilson.biz,07/09/2024,1070,Electronics,2420.19,5,12100.95,Credit Card,Cancelled,"1106 John Park Apt. 239
Montgomerychester, MI 84736",True
1392,111,Kyle Frye,christophergonzalez@hancock-hill.net,12/04/2024,1022,Toys,3896.13,0,0.0,Debit Card,Delivered,"82616 Kristen Islands
Lake Shannon, CA 79201",False
1394,98,Christina Yates,marissarussell@myers.com,09/12/2024,1084,Clothing,2848.56,6,17091.36,Bank Transfer,Cancelled,"54691 Kenneth Lock
Keithtown, LA 88298",False
1395,152,Heather Washington,smiller@obrien.com,31/12/2023,1001,unknown,4040.65,4,16162.6,creditcard,Processing,"49610 Holder Drive Suite 975
Trantown, MT 97789",False
1396,348,Regina Russell,tyler10@oneal-herrera.com,01/03/2025,1054,Electronics,555.31,5,2776.5499999999997,Credit Card,Pending,"85824 Lewis Ways Apt. 783
West Ashleymouth, FL 16172",True
1397,401,Jason Landry,ccalderon@ryan.com,11/06/2023,1058,Electronics,786.35,8,6290.8,PayPal,unknown,"63640 Johnson Lane
Lake Alexis, SC 78557",False
1398,383,Sarah Russell,snydercurtis@yahoo.com,14/06/2023,1070,Toys,3632.32,2,7264.64,CC,Processing,"99812 Chavez Forges Suite 456
Stevenmouth, VA 06162",False
1399,365,Kathleen Martin,harrisannette@dean-evans.com,12/09/2023,1083,Books,1498.57,1,1498.57,Debit Card,Delivered,"320 Emily Islands Apt. 833
Shannonland, NM 10113",True
1400,337,Katelyn Delacruz,cpittman@taylor.info,22/02/2025,1018,Books,3357.75,0,0.0,Credit Card,Shipped,"0499 Tracy Cliff Suite 746
Danaview, KY 18775",False
1402,309,Corey Barnes,martinsarah@cole.com,06/05/2024,1045,Electronics,4179.74,4,16718.96,CC,Cancelled,"905 Jennifer Tunnel Suite 026
Barbertown, MA 80798",True
1403,162,Meghan Griffin,wmiller,22/01/2025,1097,Clothing,3825.57,6,22953.420000000002,Debit Card,Shipped,"646 Renee Lake
East Andre, NC 44178",False
1404,207,Vincent Gilbert,adam75@hotmail.com,26/08/2024,1023,Electronics,1614.69,3,4844.07,Credit Card,Processing,"38711 Bryan Camp
Lake Jasonstad, NH 92164",False
1405,444,Katherine Herrera,autumn67@collins-fuller.com,20/07/2023,1023,Books,4931.71,3,14795.130000000001,CC,Cancelled,"USNV Lyons
FPO AP 25006",True
1406,168,Marcus Griffin,garygonzales@johnson.info,24/07/2023,1026,unknown,4671.68,0,0.0,Bank Transfer,Processing,"3746 Thomas Radial Apt. 786
Ramirezfort, IL 32909",False
1407,483,unknown,christopher97,19/07/2023,1077,Electronics,1461.48,4,5845.92,creditcard,Delivered,"628 Costa Gateway Apt. 125
Amberstad, FL 52842",False
1408,160,Kim Bailey,lori49@forbes.com,18/12/2023,1007,Clothing,4647.88,1,4647.88,credit,Returned,"792 Finley Shore
East Andreaport, IL 28512",True
1409,67,Justin Torres,lukeward@hotmail.com,26/05/2023,1079,Home & Kitchen,2900.26,8,23202.08,credit,Returned,"521 Jacob Ridge Suite 006
East Troy, WA 57292",False
1410,288,Mrs. Kelsey Clark,parkerpatricia@yahoo.com,18/10/2024,1044,Electronics,3699.41,6,22196.46,Debit Card,Pending,"72230 Michael Station Apt. 099
West Christopherfort, VA 50100",False
1411,397,Charles Murphy,harrisnicole,30/10/2024,1027,Toys,1365.07,2,2730.14,Debit Card,Delivered,"581 Roberta Summit
West Heidiville, DC 16998",True
1412,276,Vincent Mitchell,elliswilliam@bradley-hoover.com,19/08/2023,1026,Home & Kitchen,3105.99,4,12423.96,CC,Shipped,"62183 Brandi Port
Adamsmouth, PA 75227",False
1413,303,Dr. Christopher Johnson,swebb@gmail.com,08/10/2024,1097,Toys,2849.76,4,11399.04,Credit Card,Delivered,"8539 Lauren Lights
North Brian, VA 83646",True
1414,403,Angel Owen,calebroman@gmail.com,12/12/2023,1079,Toys,711.9,2,1423.8,credit,unknown,"9495 David Well
Nortonmouth, MI 50043",False
1415,383,Stephanie Parker,ryan24@carroll.com,21/09/2023,1036,Toys,2914.07,4,11656.28,Debit Card,Returned,"55968 Johnston Union
Catherinemouth, WI 73200",False
1416,391,Stacey Harvey,beckywheeler@gmail.com,20/07/2024,1055,Electronics,2312.32,1,2312.32,PayPal,Shipped,"5296 Landry Freeway Apt. 177
Port Jeffrey, OR 97997",False
1417,134,Vincent Pacheco,brendacosta@yahoo.com,05/09/2024,1064,Books,4488.32,5,22441.6,Debit Card,Processing,unknown,False
1418,194,unknown,nina68@yahoo.com,28/10/2023,1091,Home & Kitchen,3557.77,4,14231.08,credit,Processing,"006 Potts Harbor
Hernandezhaven, NY 88038",True
1419,400,Lauren Taylor,fitzgeraldcarrie@hotmail.com,25/04/2023,1057,Clothing,172.56,0,0.0,unknown,Returned,"89339 Rivas Cliff
North Walter, IN 99286",False
1420,127,Rebecca Carter,maywhitney@johnson.info,29/04/2023,1069,Books,3475.66,8,27805.28,creditcard,Delivered,"54728 Jenny Camp
Richardfurt, ND 96814",False
1421,32,Michelle Mcdaniel,xprince,30/06/2023,1061,Electronics,1704.38,2,3408.76,credit,Shipped,"85714 Roger Walks Suite 383
North Calvinview, OH 41553",False
1423,459,Julia Hart,kramermegan@yahoo.com,30/03/2024,1055,Clothing,84.19,9,757.71,Credit Card,Processing,"50784 Lawrence Trail
North Michaeltown, GA 18150",False
1424,442,Alan Wagner,ricardosanchez@mccall-barker.com,30/08/2023,1097,Home & Kitchen,1636.81,5,8184.049999999999,PayPal,Delivered,"85024 Joseph Knoll
West Danielville, KY 69363",True
1425,370,Alexander Santiago,nathanramirez@mcintyre.com,15/04/2023,1080,Books,1400.95,1,1400.95,unknown,Pending,"4795 Rodriguez Cliff Apt. 877
Jamestown, OR 53457",True
1426,469,Christopher Robinson,emoody@hotmail.com,01/08/2023,1087,unknown,281.47,4,1125.88,unknown,Shipped,"9261 Johnston Mills
East Tylerside, IA 11898",True
1427,374,unknown,daniel78@holder-holt.com,22/05/2024,1038,Books,3477.82,0,0.0,Debit Card,Returned,"931 Miller Landing
Port Rodney, AZ 10274",False
1428,21,Michelle Williams,zortiz@gmail.com,07/09/2023,1080,Clothing,3200.68,1,3200.68,Debit Card,unknown,"07733 Rebecca Mountains Suite 958
Lake Connormouth, VT 97918",False
1429,237,Leslie Smith,david68@gmail.com,25/09/2024,1078,Electronics,2039.87,8,16318.96,credit,Cancelled,"4609 Christopher Square Apt. 009
Fernandezmouth, NJ 05124",False
1430,157,Ashley Ellis,eddie67@yahoo.com,18/01/2024,1029,Home & Kitchen,552.63,8,4421.04,Bank Transfer,Returned,"33940 Barnett Pine Suite 917
South Danielle, OR 33673",False
1431,37,Justin Schneider,tmurray@gmail.com,2024-02-30,1026,Clothing,4642.04,1,4642.04,creditcard,Pending,"Unit 2338 Box 7224
DPO AA 50670",False
1432,229,Michael White,nicole23,28/08/2023,1035,Toys,2110.66,3,6331.98,PayPal,Delivered,"70708 Mark Vista Apt. 946
Medinamouth, MA 66466",True
1433,364,Dr. Dennis Adams,erichardson@gmail.com,20/01/2025,1079,Home & Kitchen,2316.13,1,2316.13,credit,Processing,"051 Kathryn Islands
Gregoryside, MA 83846",False
1434,50,Victoria Glover,zsuarez@gmail.com,24/05/2024,1067,Books,902.33,9,8120.97,Bank Transfer,Shipped,"3020 Gonzalez Drives
Kristenmouth, CT 43248",False
1435,437,Paul Mcguire,jacksonbrandon@sanford.info,27/05/2023,1087,Clothing,1928.89,1,1928.89,credit,Returned,"015 Pitts Square Apt. 976
South Elizabethport, DE 70945",True
1436,263,Joy Cohen,carlyburton@yahoo.com,23/08/2023,1029,Books,4373.66,2,8747.32,creditcard,Processing,"303 Kevin Course
Port Davidhaven, SD 30006",False
1437,282,Latoya Hart,jessicaanderson@simmons.biz,22/07/2023,1034,Books,2584.64,9,23261.76,creditcard,Processing,"65988 David Manors Apt. 117
Castrostad, OK 45988",False
1438,26,Stephanie Sharp,kenneth37@murphy.org,30/07/2023,1097,Books,2901.27,6,17407.62,unknown,unknown,"77973 Garcia Islands Suite 323
Lake Adamport, AR 37558",False
1439,225,unknown,greenechad@goodman.org,17/02/2024,1041,Electronics,3372.62,2,6745.24,Debit Card,Shipped,"78179 Cole Track
South Williamberg, HI 59629",False
1440,276,Laura Crawford,christyolson@castillo.com,06/08/2024,1041,Books,4030.26,1,4030.26,Debit Card,Pending,"USNS Adams
FPO AE 27373",False
1441,285,Dillon Jennings,meghan45@gmail.com,25/02/2024,1023,Toys,1890.05,0,0.0,creditcard,Shipped,"171 Hubbard Drives
West Jonathanside, MT 06622",False
1442,96,Renee Shah,randy49@gmail.com,01/10/2024,1071,Toys,236.94,4,947.76,credit,Shipped,"6968 Hughes Walks Apt. 341
South Lanceton, GA 84108",True
1444,366,Elizabeth Bell,adriennemiller@yahoo.com,06/10/2024,1058,unknown,647.48,7,4532.360000000001,Debit Card,Cancelled,"PSC 3080, Box 3830
APO AA 96938",False
1445,447,Kelly Martinez,sblake@yahoo.com,06/11/2023,1032,Books,4077.7,6,24466.199999999997,Credit Card,Processing,"3673 Michael Parkway Apt. 710
South Craig, NC 77019",False
1446,480,Brittany Mercer,williamsyvette@vasquez.com,21/04/2024,1031,Books,2599.39,9,23394.51,credit,Pending,"69450 Samuel Fort
Port Lisaville, NV 41577",False
1447,452,Marilyn Bridges,umckinney@gmail.com,26/07/2024,1082,Clothing,3350.07,5,16750.350000000002,unknown,Delivered,"5449 Shaw Locks
North Timothyview, AL 32475",False
1448,316,Megan Lopez,susanrandall@burgess-wright.biz,16/12/2024,1043,Electronics,3015.34,3,9046.02,CC,Processing,"32035 Emily Hollow
South Sethfurt, OH 52549",False
1449,303,Karen Melendez,luis54@kennedy.com,04/10/2023,1007,unknown,77.6,9,698.4,credit,Cancelled,"7053 Kristen Station Apt. 126
Coreystad, AK 60015",False
1450,146,Debra Jenkins,kristen01@smith.com,27/01/2024,1001,Home & Kitchen,2887.97,4,11551.88,credit,Delivered,"01008 Deanna Cape
West Ashley, CT 47282",True
1451,3,Joshua Jenkins,kevinmoore,10/07/2024,1061,unknown,4334.12,5,21670.6,Debit Card,Cancelled,"74627 Wright Plains Suite 751
Johnsonport, ND 84012",True
1452,34,Nichole Nguyen,mdiaz,05/12/2023,1014,Books,2641.53,5,13207.650000000001,unknown,Cancelled,"00937 Rachel Club Apt. 774
Andersenbury, IL 70178",False
1453,191,Christina Casey,jeffrey34@hughes-baker.biz,30/11/2024,1052,Clothing,4202.8,7,29419.600000000002,credit,Cancelled,"3855 April Orchard Apt. 643
South Joseph, ID 72413",False
1454,48,Andrew Dunn,emilyforbes@morgan.com,05/08/2023,1096,Electronics,1697.06,1,1697.06,Debit Card,Delivered,"5250 Bobby Parks
Jeffreyport, CT 36152",True
1455,16,Susan Morris,hunterkaren@baker.org,09/11/2024,1006,Home & Kitchen,4290.3,5,21451.5,creditcard,Shipped,"098 Monica Alley Apt. 591
Taylorshire, OH 41034",False
1456,171,unknown,timothybarker@yahoo.com,27/09/2023,1010,unknown,4619.1,0,0.0,PayPal,Cancelled,"9679 Richard Mission Suite 521
West Bryan, OH 75516",False
1457,219,Megan Allen,dylan90@weber.com,14/05/2024,1071,Home & Kitchen,3748.83,3,11246.49,unknown,Shipped,"995 Brett Plaza
Philipbury, LA 63903",True
1458,157,Julie Garner,jacqueline81@newman.biz,16/08/2023,1090,Books,3749.25,2,7498.5,Bank Transfer,Processing,"973 Cabrera Lodge Apt. 413
South Patrickburgh, AK 42368",False
1459,476,Karen Love,robertwang@harrison-schmidt.com,07/10/2023,1098,Home & Kitchen,4663.54,1,4663.54,Credit Card,Processing,"72884 Erik Row Suite 503
Lake Rachel, IN 37339",False
1460,45,James Matthews,sfrank@gmail.com,10/03/2023,1030,Clothing,1445.04,4,5780.16,Bank Transfer,Pending,"4171 Heather Shoal Suite 278
South Anna, RI 33514",True
1461,372,Lisa Fuentes,jennifer00@yahoo.com,12/08/2023,1021,Home & Kitchen,1437.64,6,8625.84,CC,unknown,unknown,False
1462,5,Bryan Reed,carrie15@wang.net,28/05/2023,1060,Toys,2000.99,1,2000.99,creditcard,Shipped,"243 Wiley Islands
Leahland, SD 33573",False
1463,98,Deborah Stone,carolyn18@mora.net,28/09/2023,1081,Clothing,2503.99,9,22535.909999999996,unknown,Processing,"PSC 6380, Box 2921
APO AP 18998",False
1464,379,Jennifer Orr,lawrence67@yahoo.com,05/09/2024,1097,unknown,1962.88,9,17665.920000000002,credit,unknown,"2320 Conway Turnpike
North Alexandrastad, NJ 46389",False
1465,232,Victor Nash,jasonaustin@johnson-wyatt.info,28/07/2023,1074,Electronics,4773.43,5,23867.15,Debit Card,Cancelled,"47751 Grant Vista Apt. 378
New Josephchester, IA 02950",True
1466,36,Lori Newton,jeffreyhughes@andrews.com,02/04/2023,1063,Electronics,4670.09,3,14010.27,CC,unknown,"19320 Simmons Forks Apt. 389
East Mikayla, NV 18014",False
1467,279,Leah Thompson,odurham,19/02/2024,1042,Books,738.74,7,5171.18,unknown,unknown,"9394 Levy Junction Apt. 379
North Larry, MA 40951",False
1468,348,Jay Lewis,michael85@yahoo.com,28/02/2025,1051,Books,3406.18,1,3406.18,Credit Card,Cancelled,"112 Michelle Dam Suite 393
Port Timothyside, AL 13392",False
1469,496,Patrick Flores,ghenderson@rich.com,08/07/2023,1064,Toys,1350.45,0,0.0,unknown,Shipped,"68387 Rice Branch
Jeffreyfort, KY 92578",False
1470,301,Shannon Hanna,brianna68@hotmail.com,30/08/2024,1076,unknown,2272.07,7,15904.490000000002,CC,Cancelled,"15024 Boyd Lodge Suite 530
Levineland, AK 18749",False
1471,180,Morgan Horn,alexandriawall@yahoo.com,24/04/2023,1056,Electronics,1595.17,4,6380.68,Debit Card,Pending,"35430 Garza Mountain
Lake Travis, NC 77013",True
1472,94,Julian Swanson,tshort@mitchell.info,28/09/2023,1080,Electronics,4953.61,3,14860.829999999998,Bank Transfer,Returned,"PSC 1139, Box 7554
APO AA 87915",True
1473,98,Cody Baldwin,bwells@brown-wise.com,06/09/2024,1041,Electronics,2534.75,5,12673.75,PayPal,Delivered,"7036 April Trail
Durhamshire, MS 29014",True
1474,187,Nicole Thompson,marysolomon@gmail.com,01/10/2024,1032,Electronics,1199.92,9,10799.28,Bank Transfer,Cancelled,unknown,False
1475,480,April Ryan,vicki67@gmail.com,16/03/2024,1015,Home & Kitchen,3077.38,4,12309.52,Debit Card,Cancelled,"PSC 5061, Box 5409
APO AA 42706",False
1476,115,Gregg Sanchez,weaverlinda@mooney.info,2024-02-30,1062,unknown,2300.21,7,16101.470000000001,CC,unknown,"430 Collins Villages
Christinestad, KS 07329",False
1477,190,Robert Kemp,caitlin27@gmail.com,29/05/2023,1027,Clothing,2935.3,1,2935.3,Debit Card,Pending,"774 Henderson Spurs
East Markchester, WV 06619",True
1478,252,Jonathon Butler,dclay@kidd.org,2024-02-30,1028,Clothing,3268.18,3,9804.539999999999,creditcard,Processing,"07343 Kevin Hollow
Foxview, MN 19156",False
1479,468,James Rodriguez,patrick33,18/09/2024,1081,Toys,3157.02,7,22099.14,Credit Card,Processing,"PSC 5737, Box 3476
APO AA 85709",False
1480,415,Dana Marshall,david25,08/02/2025,1064,Home & Kitchen,2707.23,0,0.0,unknown,unknown,"5596 Lisa Overpass
Brownborough, MD 00527",False
1481,470,Robert Peterson,williammitchell@gmail.com,31/03/2024,1059,Electronics,2785.88,1,2785.88,creditcard,Shipped,"Unit 1390 Box 4552
DPO AA 67352",True
1482,160,Shannon Rodriguez,johnhenry@hotmail.com,06/12/2023,1058,Electronics,4648.27,6,27889.620000000003,unknown,Cancelled,"601 Bailey Place Apt. 474
East Michaelstad, UT 85981",False
1483,255,Allison Williamson,melissa32@hotmail.com,27/09/2024,1002,Books,2187.12,3,6561.36,Bank Transfer,Cancelled,"PSC 1342, Box 0033
APO AA 13901",True
1484,322,Jodi Stokes,orichard@flynn.com,01/02/2025,1036,Books,2029.05,1,2029.05,CC,unknown,"662 Stephanie Pines Suite 119
South Kyle, TX 98731",True
1485,127,Mrs. Robin Pugh,montoyaian@gmail.com,26/05/2023,1071,Toys,4069.01,2,8138.02,PayPal,Cancelled,"9057 John Crest Apt. 531
Allisonfort, IA 24312",False
1487,280,Jon Thomas,lmarks@bird-martin.com,10/09/2024,1015,Toys,3311.08,4,13244.32,Credit Card,Returned,"26562 Duncan Course
Andrewhaven, MN 51950",True
1488,489,Stephanie Sanchez,ewilson@hotmail.com,19/12/2023,1089,Home & Kitchen,4529.72,1,4529.72,Debit Card,Delivered,"PSC 9297, Box 9072
APO AA 56017",True
1489,222,Vickie Nguyen,fowlermelissa@yahoo.com,11/09/2023,1087,Clothing,2358.06,0,0.0,Credit Card,Delivered,unknown,False
1490,53,Nicholas Roberts,melissajohnson,13/01/2024,1060,Electronics,1186.66,4,4746.64,unknown,Delivered,unknown,False
1491,57,Mr. Jeremy Foley,hhansen@hotmail.com,16/08/2023,1022,unknown,663.06,2,1326.12,credit,Returned,"508 Melissa Courts
Lake Brenda, AL 67913",False
1492,322,James Sanchez,patriciawilliams,09/09/2024,1063,Home & Kitchen,4213.07,2,8426.14,credit,Cancelled,"495 Campbell Parkway
Maryview, KY 39888",False
